300	1063	300
300	1163	4054
300	1792	20
300	904	14
300	905	14
300	1586	300
300	43	12006
300	1342	6156
598	279	598
598	1067	59
598	212	601
598	822	10203
598	892	3772
598	412	12006
334	1063	334
334	1163	10560
334	697	51
334	904	14
334	905	14
334	1342	1116
1178	1063	1178
1178	170	5001
1178	347	4704
1178	1072	5139
1178	1480	5140
1178	1745	10551
1178	1061	10551
1178	135	10551
1178	1793	10551
1178	1275	7972
919	279	919
919	814	56
919	822	12459
919	892	3772
919	1321	34
919	595	34
919	412	12006
370	1063	370
370	780	10551
370	1163	4054
370	212	3848
370	794	2052
370	94	53
370	1331	51
370	375	53
370	579	26
370	1530	53
336	279	336
336	212	13863
336	822	10203
336	892	3772
336	1679	2282
336	1680	2282
336	412	12006
336	231	336
1325	279	1325
1325	212	1376
1325	822	10203
1325	892	3772
1325	449	51
1325	450	1326
1325	43	12006
1325	538	8321
1325	1791	42
521	1063	521
521	1345	11317
521	1345	3138
521	1345	10359
521	481	11317
521	1061	10551
521	1494	51
521	1494	26
521	159	3138
930	1063	930
930	1681	3797
930	1682	3797
930	1648	2784
930	1647	14131
930	822	10203
930	892	3772
930	1648	8498
930	1390	14131
930	1336	11537
930	1335	53
930	174	53
930	835	9603
930	878	930
930	994	14888
930	1578	14888
930	945	15
930	1549	46
699	1063	699
699	533	16
699	1557	16
699	822	10203
699	892	3772
699	305	6172
699	1648	8498
699	1647	10335
699	1647	10588
699	1254	56
699	1733	9667
699	425	26
699	1681	2282
699	1682	2282
699	994	14933
699	1578	14933
699	353	51
699	743	52
699	117	52
699	1545	26
699	1344	5432
699	61	57
699	727	53
699	499	53
699	960	51
699	68	26
699	982	14
699	764	14
699	745	14
699	119	14
699	1547	14
699	1153	14
699	1127	48
699	364	52
699	1633	10335
699	1684	699
699	1793	699
699	280	699
699	1061	699
699	135	10551
699	1395	10551
699	231	699
699	1592	698
125	1063	125
125	85	51
125	30	124
125	821	57
125	822	10203
125	893	54
125	892	14564
125	1168	14
70	1063	70
70	1390	3391
70	1648	2784
70	1647	3391
70	1733	9667
70	1681	2282
70	821	57
70	822	10203
70	892	3772
70	425	14
70	1336	11537
70	78	56
182	1726	2602
182	1063	182
182	1297	52
182	544	14933
182	878	9643
182	878	2087
182	878	13486
182	878	1913
182	878	11198
1236	1063	1236
1236	389	54
1236	878	1236
1236	994	14933
1236	1578	14933
1236	115	53
1236	231	1236
992	1345	5605
992	481	5605
992	1684	992
1268	1063	1268
1268	709	13817
1268	481	7558
1268	170	12260
1268	170	12248
1268	347	12241
1268	347	12238
1268	1276	12260
1268	1745	10551
1268	135	10551
1268	1833	52
1268	1833	26
1268	1275	12260
412	1063	412
412	170	4049
412	347	4049
412	2	48
412	43	8321
412	43	12006
412	2	20
412	7	18
412	12	49
412	7	50
140	1063	140
140	1390	9675
140	1648	2784
140	451	4567
140	1309	1296
140	822	10203
140	892	14564
140	1336	11537
140	878	140
140	994	14933
140	1578	14933
140	1344	5432
367	1063	367
367	1651	12677
367	1652	5864
367	1345	10560
367	709	340
68	1063	68
68	201	10593
68	994	14933
68	1578	14933
68	716	48
68	1823	54
68	1344	5432
506	1345	2242
506	1652	12973
506	1345	7027
506	1276	14430
506	1276	8501
506	671	14871
506	481	2242
506	1494	26
506	34	12973
504	1345	9921
504	1652	11234
504	481	9921
504	170	1478
504	170	11578
504	1275	1478
504	1277	1478
505	1652	9167
557	1063	557
557	1652	7033
557	709	7033
440	1063	440
440	170	7998
440	170	12390
440	347	10114
440	347	12388
440	244	13154
440	244	12388
440	43	12006
586	1472	2258
586	1813	586
586	1494	26
586	1063	586
586	1277	14818
802	1063	802
802	1755	14261
802	1345	5653
802	241	12049
802	43	10560
802	1368	802
802	1753	14261
124	1161	124
124	1648	8498
124	1647	14219
124	1647	12700
124	786	4054
124	938	15
124	781	12006
124	1334	124
124	864	124
124	1103	4750
124	231	124
124	1592	13392
124	994	14933
124	1578	14933
124	943	56
124	970	52
124	1534	56
601	1161	601
601	1390	598
601	1648	2784
601	1647	598
601	1309	1296
601	1311	1296
601	1681	2282
601	822	10203
601	892	3772
601	429	26
601	994	14933
601	1578	14933
601	945	54
601	58	57
601	352	54
601	66	15
601	980	26
601	762	56
601	1151	26
601	1125	15
577	1345	4389
577	1652	7034
577	1345	11883
577	1652	4390
577	709	4390
577	481	4389
577	170	7960
577	347	10241
577	347	7970
577	1472	2258
577	1494	15
577	159	4389
577	34	7034
577	1494	26
577	1063	577
577	1275	7960
577	1277	10241
577	1277	7970
823	1063	823
823	564	823
823	224	13408
823	1345	822
823	1652	7099
823	709	7099
823	170	2747
823	170	2013
823	347	2747
823	347	2013
823	1275	2747
823	1277	2747
822	1063	822
822	1345	9759
822	1652	823
822	481	9759
822	170	2013
822	347	2747
822	347	2013
822	1275	2013
822	1277	2747
822	1277	2013
821	1063	821
821	1652	6214
821	347	2747
821	1456	59
821	1277	2747
172	1063	172
172	1072	1917
662	1345	6220
662	1652	6220
662	1345	5553
662	1610	6220
662	709	5553
662	159	6220
662	34	6220
366	1333	11410
366	155	12006
366	1677	12006
366	1629	1449
366	1632	12380
497	244	14219
797	1583	14933
797	1063	797
797	170	3737
797	170	4466
797	170	12700
797	170	14220
797	347	9395
797	347	14221
797	1275	3737
797	1275	4466
1290	893	54
1290	213	2087
1290	85	56
1290	1327	54
1290	621	34
1290	620	53
1290	672	26
1290	1529	26
1125	1063	1125
1125	1164	4054
935	1063	935
935	1072	4054
935	786	4054
935	203	14933
935	681	935
1117	1063	1117
1117	1796	10560
1242	1063	1242
1242	48	5439
1242	48	13907
1242	330	1242
1242	872	3777
1242	872	2988
1242	872	12204
1242	872	1341
1242	872	297
1242	872	2239
1242	872	3803
1242	872	11084
1242	872	5721
1242	872	2897
1242	873	3820
1242	873	11843
1242	873	4061
1242	873	14623
1242	1663	1242
1242	874	5645
1242	874	1720
1242	874	13907
1242	874	14000
1242	874	5439
1242	874	11309
1242	874	4992
1242	874	1942
1242	874	6924
1242	874	5995
1242	1684	1242
1161	43	12006
1161	1090	15
1161	1063	14836
1161	1090	48
1161	1063	1344
1161	1090	51
1161	1063	11190
1161	1090	52
1161	1063	13797
1161	1090	53
1161	1063	8256
1161	1090	54
1161	1063	13968
1161	1090	56
1161	1063	9893
1161	1090	57
1161	1063	8760
1161	1063	6375
1161	1063	10736
1161	1063	4009
1161	1063	13706
1161	1063	479
1161	1063	79
1161	1063	12630
1161	1063	9443
1161	1063	14921
1161	1063	10405
1161	1063	131
1161	1063	2129
1161	1063	7928
1161	1063	7949
1161	1063	12431
1161	1063	12811
1161	1063	10959
1161	1063	1505
1161	1063	2985
1161	1090	15119
1161	1063	6946
1161	1063	4606
1161	1063	6926
1080	1063	1080
1080	170	13156
1080	1345	13719
1080	1652	13720
1080	709	13720
1080	481	13719
1080	1275	13156
240	1090	15
240	1063	7830
240	1090	26
240	1063	11945
240	1090	51
240	1063	10495
240	1090	52
240	1063	2531
240	1090	53
240	1090	54
240	1063	14417
240	1090	56
240	1063	8383
240	1090	57
240	1063	8034
240	1063	12963
240	1063	1749
240	1063	7449
240	1063	10437
240	1063	8647
240	1063	2960
240	1063	13882
240	1063	6608
240	1063	13810
240	1063	6148
240	1063	4243
240	1063	5022
558	1063	558
558	149	13090
558	42	59
558	170	10958
558	1275	10958
1169	1480	4049
1169	699	5974
1169	1793	10551
1169	135	10551
1169	1061	10551
1169	1745	10551
1323	618	10588
1323	618	10335
1323	1090	15
1323	1063	4199
1323	1090	26
1323	1090	48
