8294	149	13090
1515	565	1515
6759	1839	2397
10476	1333	5331
2673	599	54
4634	1063	4634
4051	878	13483
10683	259	56
2573	599	14
4084	170	1475
7395	260	11835
896	170	8452
1237	1090	54
9255	932	14588
12493	1304	34
10267	1075	34
13421	1073	13484
5256	223	56
9430	223	54
836	1333	3336
7308	599	26
7256	1839	2806
12228	260	4342
14017	565	14017
14280	1063	7437
7684	599	51
12992	1833	34
12375	263	4575
5377	1069	53
2481	260	14636
11447	1073	13478
14183	1063	6579
8483	608	8483
12996	223	52
12721	1333	3336
245	1161	245
10335	779	2258
14004	932	2873
8637	1069	15
14580	1063	79
1054	1345	11140
7290	260	4239
12661	744	14
9231	1069	52
13312	170	9680
5353	259	56
4472	223	14
15037	1125	15
6939	599	14
12567	164	5432
11824	159	1462
3665	352	26
1476	599	14
5329	1511	15092
9652	1652	6163
11594	170	4037
6064	347	1988
3530	333	4338
1969	1560	8321
3744	599	14
9996	1070	48
12224	260	5415
567	932	2658
13436	30	6201
10907	1578	14933
2907	305	6172
854	260	11601
13147	1684	10225
11914	894	14
12361	1073	12254
12366	599	52
12480	822	10203
14507	932	2031
12397	223	52
8494	1063	9427
8764	565	8764
9185	34	1140
14536	1070	15
8784	933	34
11811	1063	11811
9588	1069	57
5001	1390	11430
5222	599	14
14183	255	1237
1250	1069	48
6533	599	26
14960	893	56
4376	1277	5140
2877	223	51
13374	1277	4049
14936	599	26
11426	1390	10071
13484	521	15
1530	42	59
7746	1480	5140
6955	1063	6955
1552	58	48
9188	1561	4550
13708	599	26
2671	1069	15
11144	599	58
13214	1463	8530
9050	1069	51
10315	259	56
485	1073	1857
10957	1090	54
11165	260	8401
8487	1063	10476
6978	1069	15
6715	1561	4550
6536	1070	15
1731	1839	14688
4732	223	26
13634	599	56
379	1073	11201
11034	599	26
5362	260	6177
11178	1073	5143
11508	1345	7394
4805	223	26
11996	1063	11996
9432	1063	9432
4013	170	5965
13067	878	1980
6876	1277	8483
11866	1069	14
9534	159	15119
2566	1069	48
7500	159	7484
12217	565	12217
1599	260	11660
11563	780	10551
8933	943	54
12648	745	14
2661	1063	10184
9988	223	51
5061	786	4054
4666	260	2397
2235	424	14
594	599	15
2704	994	14933
12532	170	6266
13337	1333	4562
8219	1333	4562
4228	1598	8919
2808	599	53
9671	822	10203
1933	1070	15
6680	599	52
11624	1073	10603
8351	259	48
9420	1070	14
11344	260	4870
5308	1309	1296
5950	1090	48
13555	599	26
10461	170	1093
790	260	11765
5362	223	14
8164	1333	5331
7932	1335	15
13703	34	6518
5766	565	5766
13566	260	12914
5240	260	15123
13395	718	56
6755	1128	19
3763	599	54
9092	260	7602
5258	599	14
13331	43	12006
100	333	8277
7008	260	2803
