573	1864	573
14755	209	38
2453	668	4386
10439	1986	11875
14334	1802	2689
1598	1864	1598
9274	1318	4011
13367	1293	10354
14851	36	222
5576	36	196
9116	968	301
11671	36	229
14245	1864	14245
5034	1311	7043
6626	993	14200
3706	2366	6256
482	921	482
7074	2374	7074
3422	280	277
10122	212	10122
7375	711	11242
824	1281	8238
420	1309	6054
5599	1756	237
7720	714	8680
6115	811	8580
8981	780	389
9945	226	8135
3252	2091	286
3605	495	12573
12136	1864	12136
14783	2368	356
13122	385	4873
6512	36	227
12934	2291	1970
14146	1756	370
10159	554	351
13933	1630	330
15360	712	11242
6336	806	1107
8166	712	13534
2908	1312	8168
700	968	268
11105	712	11062
919	36	219
3414	1875	353
9098	36	206
12284	712	11242
13295	593	8333
3386	495	10631
11215	1219	38
9009	780	30
2455	714	1891
3730	713	15342
9097	968	27
8188	839	12746
9265	1864	9265
13320	2240	230
10078	13	8884
5585	1302	14190
414	2118	158
4826	496	14382
9011	781	30
9103	835	308
7426	1302	12204
414	2185	22
9095	968	213
9101	968	307
12173	600	3186
11724	839	4873
9095	968	24
12129	714	2470
8075	714	9516
7057	970	277
9096	968	338
9216	36	230
9019	781	60
10976	1986	3435
10769	36	218
6981	1864	6981
2412	1200	343
9558	839	3106
13782	839	2121
7402	437	7402
13495	839	13570
5142	2368	23
14097	1025	11285
7160	36	229
1423	465	60
12159	389	51
6611	1572	213
1687	862	346
13323	1309	15195
6878	11	12630
11520	1185	308
2315	1864	2315
9007	781	49
9007	780	268
2655	2373	2655
10657	714	502
14301	36	192
14495	1864	14495
2616	712	15342
12930	1056	8
1798	226	10257
7878	1864	7878
1215	212	1215
9010	1567	183
3859	2295	11525
3583	36	217
8139	712	11242
8893	864	22
9784	389	15359
3337	711	11242
9014	1567	198
6404	36	207
5238	2355	13952
12188	495	1344
5516	36	184
2076	145	374
9784	226	2441
7978	507	995
13456	36	207
7452	212	7452
1780	1219	374
4122	36	222
1818	712	3010
15390	714	13038
3429	1962	335
13479	623	214
8676	839	1894
4543	714	1965
10039	1864	10039
7939	1025	11272
5599	1713	214
5490	36	227
11600	209	72
10438	1302	2723
1053	712	2340
2775	1293	498
3135	1293	10605
8767	465	10380
9717	714	5405
550	389	551
10175	36	229
9114	968	37
460	712	6169
8976	1567	189
14604	1986	5475
4959	712	2122
9116	968	379
120	212	120
3893	2368	331
8973	147	22
2572	209	278
14210	175	30
4085	1302	7869
4698	1864	4698
9938	712	11205
7043	1302	7051
10090	495	12426
10374	714	15342
11699	2368	213
12518	712	15380
8802	36	202
9013	147	277
10183	723	12971
5874	1864	5874
14628	2397	370
6070	1302	13051
12677	1986	1634
2592	714	8627
8993	780	329
7050	712	11242
10802	1007	283
687	839	4873
6445	714	15380
12741	914	12741
8981	781	346
1749	783	60
13595	909	13595
8327	1986	3054
12644	36	195
3922	212	3922
7119	714	3833
8979	147	308
680	1986	10838
2072	1855	202
9008	618	374
8996	1036	4873
590	1025	14171
3421	431	235
15113	1864	15113
7264	714	2269
3372	1223	318
11610	1986	7262
8751	2368	356
6780	2357	85
9107	968	82
10209	1986	11051
1201	1025	14171
2078	255	10
8544	1222	328
5458	2397	334
3383	1302	10211
2048	711	2260
12352	714	15380
5602	1864	5602
10644	226	213
6320	2397	387
13335	1012	3939
404	714	15342
11137	714	5801
15251	437	15259
10744	870	22
8990	1567	198
13825	1855	206
8994	147	22
2313	465	10381
8984	780	51
2435	668	4386
5480	598	14150
11951	11	15377
1218	598	3186
7976	712	2415
384	2295	1498
14017	714	1242
7384	1281	7332
13576	1864	13576
9103	664	235
12449	711	3257
8982	781	52
9006	781	333
5479	2368	23
9024	1567	197
599	1302	576
8536	1293	1721
2042	668	4386
10573	1901	11210
5451	714	13010
11521	859	22
2034	839	1091
9104	36	207
1160	465	5
7121	495	13352
9018	1567	201
8098	1025	11258
14799	1281	5453
7071	11	1585
5840	2373	5840
1072	711	10790
14795	2027	24
13211	968	277
8357	503	5402
5152	7	9900
7743	1309	7148
6390	712	11242
3955	327	3324
12805	598	5923
9019	781	71
8799	714	15342
4404	1864	4404
9777	1986	7266
9096	835	397
9913	205	11186
10364	2374	10364
9067	734	53
7060	226	9716
6707	1302	11309
10712	1864	10712
5825	668	4386
9016	147	243
2378	838	2378
14232	714	13740
14831	36	219
8751	36	195
13566	1864	13566
9093	36	221
15162	1864	15162
2400	598	13063
14902	1864	14902
3125	506	10931
11399	36	196
11101	712	10927
9008	147	23
5608	712	6855
2400	1864	2400
1463	731	11942
6432	212	6432
12242	1012	12106
4237	839	15380
14543	839	11866
13962	495	12634
13484	668	4386
7144	712	14937
4467	1302	9894
9023	781	323
9002	780	283
7372	1037	4873
12923	481	8
10364	506	399
9284	2397	240
11279	372	11186
2756	273	334
3156	7	13520
5012	1025	14173
10268	500	10268
12928	358	14777
9479	1986	5043
4927	1986	9395
9581	1864	9581
7762	968	333
4346	714	11005
1741	1025	11265
8998	147	301
12929	1894	22
11089	1857	223
13975	506	1740
759	1588	374
11787	1986	10871
9117	711	9435
8998	1567	216
12835	702	198
9009	781	38
2562	2295	11525
11690	817	11002
2740	539	10979
8300	1184	344
9383	839	6931
2670	1864	2670
5034	1302	5034
695	712	14651
10114	712	4376
10038	712	1072
11804	36	227
5149	839	988
14855	714	15342
14674	1713	237
9108	968	28
9858	1986	2173
8201	712	2510
9095	835	243
12689	11	12630
4064	1302	3659
13417	389	10656
9009	781	22
10007	806	11765
13193	561	369
9016	781	346
3609	2374	3609
2453	495	13090
4897	7	3723
13282	1302	7638
8982	781	240
9000	1567	229
8996	147	323
14781	1864	14781
8994	1567	186
8997	1175	397
2751	1870	240
14608	747	333
12424	2281	265
11984	714	13634
3023	1713	346
12277	1864	12277
6854	714	10540
5143	2397	347
11321	2305	4642
8801	1864	8801
8985	1819	22
46	520	13111
12126	712	2472
3880	1986	5037
9034	148	353
3614	598	11657
1015	437	11364
11084	36	204
12211	1312	1463
3652	2368	213
2633	2263	214
3940	817	5271
3879	2373	3879
8975	1567	197
14583	78	9379
9026	711	380
6130	714	1868
6506	1010	988
2753	814	60
1358	714	3862
6370	712	988
4327	712	11641
1243	711	9149
3524	2128	268
2844	465	5
12920	623	214
4520	25	2240
10515	711	1235
9359	712	989
7395	623	30
9009	1567	202
13184	714	4006
9095	968	343
1687	2117	218
4097	1864	4097
9019	781	308
1424	714	8929
918	712	2153
11092	995	213
8845	158	12409
7660	598	5923
9010	780	286
1024	1025	11284
15260	2368	213
8996	1819	277
2019	2283	213
12065	814	277
9104	968	314
9020	780	37
2177	2295	11525
8974	147	243
8382	1986	3123
6515	209	321
8407	1864	8407
8278	714	11997
12212	11	1585
4220	593	7049
2005	36	221
13967	714	5307
12676	36	127
3195	2259	144
1218	1293	10605
8984	781	378
4003	2295	11525
14745	1010	988
11402	598	5923
8978	780	364
2762	714	9590
6278	714	1965
11210	946	9585
4228	2397	377
8555	161	8555
8068	711	9516
8838	2368	213
11172	209	374
15028	1318	3600
2813	711	648
721	11	1585
12421	36	207
9101	968	281
13626	343	337
8891	1864	8891
9009	147	343
9106	968	386
2682	36	182
6396	806	10002
9021	781	23
2128	712	10790
5840	2378	5840
8183	839	4873
14215	388	1102
9924	712	3526
11770	437	5008
8994	780	278
2640	712	3429
1708	392	8
5454	213	5454
6126	1864	6126
12946	1986	4137
15241	1302	8725
7873	1855	204
14862	36	218
13703	1902	333
9102	968	275
5811	2193	356
8986	781	351
1275	1864	1275
3263	36	201
8984	1036	3251
12531	712	13429
12070	1591	277
11169	36	201
13465	712	8222
3263	970	277
12049	1864	12049
9018	1567	193
6222	36	177
6706	36	131
3077	1293	1518
2752	814	254
9021	780	331
9034	148	382
13502	2287	13502
9497	714	15380
14516	2156	191
3009	1986	8779
13618	2378	13618
8764	839	14297
11542	1840	24
11441	456	156
13033	712	10790
5652	712	10699
15201	723	2396
6350	213	6350
7569	2396	223
2737	1875	286
9022	781	327
8998	780	30
8799	714	15380
10943	337	11186
3950	1864	3950
3825	1309	5513
2192	598	11657
10875	1864	10875
11242	28	265
7681	1864	7681
1127	2415	10790
6582	968	374
862	806	6674
10171	598	5923
1032	78	1500
6173	1012	6165
12199	716	11242
7103	1864	7103
2756	1572	213
7774	1864	7774
15062	1986	7222
11713	465	9077
5018	714	11242
8976	1036	14118
1931	2374	1931
7151	1010	15380
9012	781	22
8540	1986	5615
4641	43	222
9655	1986	12509
8403	1302	13914
11990	43	215
11172	435	13111
9102	40	216
9336	714	15342
2517	36	197
8822	1302	606
10603	668	4386
12555	437	9815
5554	1983	10630
14851	968	301
10906	1858	188
2453	36	207
8990	781	386
7505	712	14950
13274	1986	3063
12145	1864	12145
14805	1864	14805
11229	839	5858
8575	714	14651
903	78	214
1687	1926	25
2091	712	2983
7724	1037	15342
2402	2245	182
1156	968	286
761	714	12821
13036	36	200
1217	598	5925
9602	960	325
4370	2368	301
11688	1864	11688
8375	1025	11265
9003	1036	2489
1343	36	221
10214	714	2019
1771	712	8666
8971	147	214
11155	968	23
8728	1864	8728
12371	593	9675
5889	593	11726
10234	389	10691
10004	553	9435
9023	147	356
14688	1864	14688
14674	1630	350
2042	1293	2770
7689	209	238
9568	714	13590
1987	36	102
8638	364	195
4317	36	215
1037	1302	11130
11731	711	10514
7068	839	5006
15322	437	11370
6874	1864	6874
2669	226	2839
1125	1864	1125
3298	212	3298
8973	618	333
13870	226	13870
9005	1036	1895
9021	780	323
5277	712	371
7468	712	11242
7824	714	10786
8989	1036	13334
9127	2227	30
2039	465	10377
12722	922	1238
8075	1309	9752
9098	36	194
5599	1696	321
8656	1302	7029
9627	36	203
5193	712	14191
2560	817	1723
9447	212	9447
1017	36	153
9480	465	9088
7126	1302	6200
8978	618	333
12146	1986	12147
2069	1855	229
8980	780	45
15186	712	12839
2677	2295	11525
13696	1986	13054
9022	781	283
13058	1038	6814
5470	711	11861
13985	1867	213
7919	388	1233
1589	714	988
2752	1870	338
8982	780	356
12888	565	378
9094	968	236
2139	712	11242
3456	2373	3456
6193	714	10744
3171	712	11242
7385	1864	7385
9838	714	10540
3472	1309	2477
3195	1215	204
9007	618	277
