2	90	494
2	302	2
2	398	6534
2	543	501
2	623	348
2	670	41
2	1014	10057
2	1091	3977
2	1191	501
2	1217	14955
2	1303	2
2	1349	9556
2	1402	502
2	1403	348
2	1873	41
2	1900	14955
2	1919	14301
2	1970	10199
2	1970	10422
2	1971	8661
2	2029	2629
2	2028	2629
2	2053	9982
2	2098	9550
3	599	514
3	740	1041
3	740	1415
3	740	11303
3	1361	514
3	2031	14
284	740	11245
284	740	11811
284	740	12038
284	1303	284
284	2021	284
349	48	335
349	82	348
349	146	7859
349	146	8870
349	147	7859
349	147	8870
349	202	12847
349	226	5325
349	226	5325
349	293	348
349	330	1455
349	740	6238
349	823	13954
349	962	348
349	1303	348
349	1395	11670
349	1460	13954
349	1550	13954
349	1906	14955
350	484	12773
350	484	12774
350	1303	348
350	1470	348
350	1967	10250
350	1967	11501
350	1967	11737
350	1967	12041
350	1967	12773
371	2031	371
517	161	509
517	398	6534
517	615	508
517	624	43
517	633	46
517	848	348
517	848	465
517	848	494
517	848	495
517	916	508
517	1071	517
517	1202	136
517	1217	14907
517	1303	517
517	1373	47
517	1485	517
517	1519	10760
517	1569	381
517	1696	12943
517	1861	75
517	1900	14907
517	1970	12943
517	1971	3243
518	188	10369
518	226	4310
518	226	5827
518	226	8709
518	226	9670
518	448	4310
518	448	13180
518	740	2878
518	843	518
518	1302	10369
518	1303	518
518	1319	2262
518	1550	4310
518	1550	5827
518	1550	8709
518	1552	4310
518	1701	518
518	2116	10369
518	2173	10369
519	46	302
519	48	178
519	226	2445
519	226	9091
519	448	8730
519	448	14004
519	740	12490
519	1303	519
519	1395	14866
519	1550	2445
519	1552	14004
520	226	4310
520	293	520
520	448	8709
520	843	520
520	972	4314
520	1303	520
520	1319	2262
520	1395	1564
520	1550	8709
520	1552	8709
521	48	302
521	202	12847
521	226	4705
521	226	13954
521	740	3202
521	740	11245
521	740	11247
521	794	495
521	873	1747
521	873	3895
521	873	6379
521	873	11118
521	873	12466
521	873	13024
521	873	14222
521	1303	521
521	1395	605
521	1395	12752
521	1395	12865
521	1550	4705
522	226	2278
522	226	13763
522	827	9523
522	854	457
522	1520	6505
522	1550	6504
522	1646	11322
522	1680	9092
522	1680	10713
522	1681	9092
522	1681	10713
522	1683	8415
522	1683	11230
522	1778	1493
522	1797	348
522	2218	371
523	46	186
523	48	145
523	226	10234
523	226	14004
523	448	4705
523	448	14004
