3608	1	2813
1086	35	528
1844	35	1306
873	21	3252
2505	35	4058
2433	35	3436
1340	8	1340
2260	0	3010
2154	35	2155
383	18	1593
3017	21	2189
689	35	3608
2909	35	2907
2902	8	685
496	35	3634
1689	35	894
64	35	95
4200	0	1516
3095	35	111
787	35	786
3381	35	3713
3459	12	4274
2924	35	3057
3443	35	4312
283	8	283
3370	35	939
2723	21	610
3409	35	3457
852	35	372
55	35	3202
3760	35	2236
3607	1	3856
1697	35	1799
1516	3	555
4315	21	2802
3608	3	4308
35	12	35
517	35	3651
4200	35	1196
2980	35	3682
2240	35	46
560	35	48
3663	39	729
3577	38	4255
493	21	3634
2715	35	2709
3789	38	3790
3447	35	841
654	35	794
1419	35	2098
1516	21	1590
2104	21	321
3751	35	3752
3723	35	3723
3926	21	3116
3400	21	3957
2715	35	2710
2479	35	2476
3688	8	1551
3622	12	3748
3626	35	157
2754	35	2753
1082	21	272
983	35	2517
2453	35	3736
3195	35	1280
2837	35	2646
4155	8	4155
3904	35	3957
195	8	655
625	31	1167
591	35	4267
3672	35	157
3794	1	2880
3002	12	3002
1208	12	2567
1753	35	3416
2195	12	3525
82	35	111
2511	35	1512
1730	35	295
4267	35	1258
2065	0	1743
3682	35	3682
1595	8	1596
1576	8	1575
1895	13	641
1078	21	2568
1433	36	2110
3643	35	4144
2504	35	2801
996	35	3894
3250	35	332
3427	24	2484
480	35	483
2049	38	3202
2039	38	2638
3794	39	1417
3417	35	876
1589	35	1588
2806	35	1349
332	35	3070
2396	24	1873
331	35	1085
873	35	1363
3169	8	3336
3447	35	841
4277	35	1683
807	35	1795
620	35	674
993	0	570
2295	12	2396
149	0	3485
749	8	752
3616	35	2453
2439	35	3736
555	35	429
4070	35	3246
2537	38	1827
1406	38	3993
3945	35	826
3302	35	1553
3478	8	1706
1562	35	650
2869	35	3306
2272	0	3993
1403	35	2577
2925	28	2334
1437	35	3316
2326	21	3818
2248	35	1397
3366	1	505
637	35	625
2308	4	2837
3563	4	3307
4145	35	244
2448	35	1639
1342	35	1642
629	35	57
2925	10	3794
1891	35	1164
1047	35	2517
1746	1	3821
3320	35	4267
1920	0	1924
1683	34	2191
4087	35	2804
544	35	493
2413	35	2853
3121	17	1669
3750	35	3817
4198	35	501
429	35	3902
2208	35	1483
1031	35	3590
2925	10	3005
3868	35	3534
4059	35	2603
1039	0	69
3989	36	544
3750	35	372
1681	8	1681
3019	35	2320
1090	35	782
2095	35	939
1303	8	1302
1188	35	3549
3927	3	1435
657	8	1553
545	21	523
801	35	2439
1086	35	1287
2990	35	2802
2911	35	3056
584	35	3383
416	35	3616
767	38	767
2521	35	2520
576	8	2490
3766	35	807
3354	35	2994
1566	35	465
3067	21	685
4036	12	1356
3307	35	3278
544	39	1548
3004	35	4267
2792	35	3059
1354	35	11
851	35	501
4257	10	2464
3327	35	3326
2841	12	2840
692	35	2576
3730	12	2473
2680	35	2679
3307	39	3563
267	35	268
1234	19	471
2240	8	2240
2530	38	2260
1289	35	3300
2837	35	1146
100	12	0
3810	35	1320
3977	35	4150
3370	35	4009
2789	35	3670
3182	12	1254
3142	35	1012
3757	35	3929
2744	35	935
3518	35	2531
4007	35	4006
3684	35	3015
346	0	4029
493	8	1748
2862	38	2834
1863	40	1864
602	27	2172
2508	21	2801
2603	35	3468
1722	35	4104
3331	35	2858
4009	35	786
632	12	2139
465	3	2215
2229	35	230
2931	35	3243
1159	14	2232
2439	35	505
2620	35	1021
2836	35	1797
4253	35	2577
837	38	4094
1767	39	1696
3399	20	833
555	36	555
4170	35	4171
636	36	636
1511	35	1122
2280	38	1682
4226	35	2215
2558	35	3283
425	39	3563
560	35	527
101	35	3214
3783	25	3782
2865	25	2864
1593	35	3005
3397	35	4254
3692	35	1784
2962	35	3902
2990	35	50
1000	21	2171
